,Unnamed: 0,id,text,sentiment
2525,5172,7226, департамент регулирование естественный монополия защита конкуренция наложить штраф астанаэнергосбыт размер передавать ссылка прессслужба кремзк организация наказать согласно пункт статья закон естественный монополия регулировать рынок который запрещать субъект естественный монополия навязывать условие доступ регулировать услуга товар работа субъект естественный монополия совершать иной действие ведущий дискриминация потребитель этот связь департамент быть составить протокол привлечение административный ответственность столичный энергопредприятие дело нарушение быть передать спецализированый межрайоный административный суд согласно постановление суд астанаэнергосбыт должный выплатить тенг доход государство равный тенг,0
2529,5181,7235, алматы пересечение улица тимирязев марков возле алатау гранд произойти стрельба место событие добавить что бизнесцентр расположить отделение сбербанк втб как рассказать очевидец стрельба быть слышный обеденный время охранник банковский отделение расположить соседство сообщить что стрелять перед бизнесцентр он слово пострадать клиент банка сотрудник полиция работать внутри отделение банка втб место происшествие не оцепить однако внутрь бизнесцентр никто не пускать полицейский разыскивать подозревать стрельба алматы ранее утром октябрь неизвестный напасть охранник один отделение банка центркредит алмалинский район алматы результат злоумышленник завладеть он оружие травматический пистолет сотрудник бизнесцентр сообщить что ограбление произойти внутри здание он слово охранник закрыть отделение пойти туалет который находиться другой часть бизнесцентр слово очевидец охранник зайти внутрь налётчик выследить он послать он туалет после они напасть он захватить оружие ключ отделение банка не смочь завладеть пистолет убежать неизвестный направление дать очевидец охранник оказать сопротивление налётчик,0
2530,5187,7241, азербайджан намеренный закупить западноказахстанский область порядок один миллион тонна зерно передавать корреспондент это заявить чрезвычайный полномочный посол азербайджанский республика республика казахстан рашад маммадов встреча делегация азербайджан пройти палата предприниматель западноказахстанский область рашат маммадов заявить что товарооборот между азербайджан последний год вырастить мы ежегодно закупать казахстан зерно год планировать закупить миллион тонна зерно ваш область также мы планировать экспортировать казахстан наш продукция мы презентовать экспортный потенциал наш страна знакомиться промышленный потенциал отметить рмаммадов западноказахстанский предприниматель рассказать возможность логистический центр расположить морской порту актау сейчас азербайджан благодаря грамотный политика иметься природноклиматический ресурс полезный ископаемое являться экономически развитый страна здесь реализоваться крупный инфраструктурный проект сфера транспортный инфраструктура создать агропарка обеспечение техника сельхозтоваропроизводитель западноказахстанский аграрий предприятие работать сфера переработка сельхозпродукция готовый наладить поставка азербайджан не только мука макаронный изделие мясо кумыс шубат шерсть шкура азербайджанский предприятие использовать импортный сырьё отметить руководитель управление сельский хозяйство западноказахстанский область марат унгарбеков итог встреча казахстанский сторона представить гость коммерческий предложение местный завод крупный товаропроизводитель также визит рашад маммадов встретиться аким алтай кульгин чтобы обсудить вопрос экономический сотрудничество,1
2533,5194,7248, национальный агентство экспорт инвестиция министерство инвестиция развитие республика казахстан рамка мероприятие презентация промышленный потенциал продвижение экспорт казахстанский продукцииуслуга внешний рынок сентябрь год организовать торговый миссия российский федерация год москвать рамка торговый миссия год москва состояться следующий мероприятие бизнесфорум двусторонний встреча казахстанский производитель импортёр российский федерация презентация продукцииуслуга казахстанский предприятие встреча профильный министерство российский федерацииприглашать участие торговый миссия весь желающий развивать торговый отношение российский федерациейпо весь вопрос обращаться арман бекбасовый подтверждение участие просить пройти регистрация портал подать заявка год,1
2534,5195,7249, среда сход вагон грузовой поезд восточноказахстанский область задержать семь пассажирский состав писать интерфаксказахстан ссылка прессслужба пассажирский перевозка сход грузовой вагон задерживаться следующий пассажирский поезд кызылорд семья алматы новосибирск алматы павлодар астаназащита новосибирск алматы семейкараганда семейкызылорд говориться сообщение прессслужба информация перевозчик поездастаназащита данный время находиться станция семья пассажир данный поезд отправить автобус пункт назначениястанция защита станция защита выехать несколько автобус доставка пассажир семья дальнейший следование год астан отмечаться сообщение поезд станция семья отправиться соответствие график пассажир ездакызылордасть доставить три автобус станция шар семья семья отправить четыре автобус пассажир станция шар дальнейший следование кызылорд прессслужба отметить что станция шар семья организовать питание пассажир прибытие пункт назначение пассажир смочь получить компенсация сход гружёный вагон поезд произойти среда аста участок семья шар семипалатинский отделение дорога жертва пострадавший нет между прессслужба ктжгрузовой перевозка среда вечером сообщить что причина сход вагон стать излом боков рам шесть вагон результат сход повредить более метр железнодорожный полотно место происшествие работать два восстановительный поезд возобновление движение поезд также привлечь более специалист отмечаться сообщение компания возобновить движение участок семейшар планироваться среда отметить прессслужба,0
2535,5196,7250, люба использование материал допускаться только соблюдение правило перепечатка наличие гиперссылка новость аналитик прогноз другой материал представить дать сайт не являться оферта рекомендация покупка продажа какихлибо активоввсё право защитить бизнес ньюс медиа электронный периодический издание ведомость зарегистрировать федеральный служба надзор соблюдение законодательство сфера массовый коммуникация охрана культурный наследие декабрь год свидетельство регистрация эл фс партнёр рамблерадизайн концепция студия,0
2536,5201,7255, казахстанец шокировать видео соцсеть который запечатлеть как железный дорога стремительно нестись поезд тулпара тальго отцепить вагон скриншот видео ролик появиться страница ть вагон оторваться электровоз говориться подпись видео пользователь соцсеть начать обеспокоенно спрашивать чем весь закончиться почему не быть задействовать система экстренный торможение однако автор пояснить чем дело почему вагон не прицепить локомотив поправка видео снятой карагандинский область станция моинта это поезд тальго вагон действительно отцепиться локомотив это быть испытание случай если такой произойти реальность поезд быть пустой написать он заместитель производственный директор завод тулпартальго владимир киселев рассказать что это быть сертификационный испытание тормоз состав перегон между станция мойынт киик писать подобный испытание мы происходить часто длиться последний два месяц весь график весь план перегон где нет другой поезд сказать он он также пояснить что время подобный испытание вагон находиться лишь сотрудник завод посторонний там нет,0
2537,5204,7258, площадка служба центральный коммуникация пройти прессконференция посвятить перспектива реализация различный инвестпроект реализация план нация конкретный шагупривлечение стратегический инвестор развитие производство молоко молочный продукция наметить основной задача как обеспечение экспорт половина выпускать продукция рынок страна течение три год работа быть строиться пример новозеландский датский развитие кооперативный производство селесообщать директор департамент производство переработка животноводческий продукция еркебулан ахмет ожидаться такой результат как увеличение объём производство товарный молоко организовать хозяйство тыст год снижение доля импорт молоко увеличение загрузка перерабатывать мощность создание молокоперерабатывающий кластер основа кооперация планироваться привлечение стратегический инвестор лидер мировой рейтинг переработка молоко швеция франция нидерланды францияговорить спикершаблон скачать фильм,1
2539,5206,7260, уполномоченный автокомпания проинформировать что совсем скоро они планировать выйти свой продукция русский рынок легковушка объявление это быть сделать представитель прессцентр казахстанский автомобильный производитель срок поставка кроссовер наш страна стоимость список комплектация данный момент неизвестно китайский марка планировать снова начать реализация собственный легковой авто русский рынок самый начать это год китайский автомобильный производитель принять решение свернуть продажа легковой авто продолжить реализовывать только коммерческий модель главный особенность она лёгкость компактность что обусловить наличие лёгкий сверхпрочный стать течение год хотеть достигнуть локализация процент счёт производство автокомпонент казахстан институт религия политика не нести ответственность содержание информация который размещать пользователь ресурс возрастной категория интернетсайт редакция сайт институт религия политика прессцентр холдинг выделить что стратегический задача партнерство являться выход автомобильный рынок пограничный союз казахстанский автолюбитель паркетник доступный покупка полтора литровый бензиновый движок способный выдавать сила указанный мотор агрегатироваться ступенчатый механический трансмиссия купить паркетник казахстан можно исключительно переднеприводной компоновка,1
2540,5207,7261, пассажир смочь воспользоваться новый станция метро алматы сайран москва апрель год такой обещание февраль год озвучить директор алматинский метрополитен айдын оразхан он дать сейчас вестись работа благоустройство станция без который мочь не подписать государственный приёмка сейчас стоить вопрос благоустройство работа отделка станция москва сайран завершить мы благоустройство зимний время не мочь делать высадка дерево асфальтирование это надо делать весенний период когда погода устаканиться как только сделать благоустройство человек смочь поехать приблизительно март апрель сказать он напомнить ранее не быть выполнить обещание сдать новое станция метро алматы сайран москва декабрь год такой план озвучивать август год директор проектный институт метропроект муратбек кульбаев,1
2543,5210,7264, январь бывший министр национальный экономика куандык бишимбаев арестовать передавать ссылка нацбюро противодействие коррупция январь санкция районный суд алматинский район астан отношение куандык бишимбаев избрать мера пресечение арест бишимбаев обвиняться неоднократный получение взятка особо крупный размер группа лицо предварительный сговор досудебный расследование продолжаться говориться сообщение напомнить декабрь год время встреча руководство президент проинформировать кадровый изменение глава государство сообщить что отношение куандык бишимбаев проводиться следственный действие связь возникнуть вопрос он деятельность холдинг байтерек январь стать известно что бишимбаев быть задержать подозрение взяточничество нацбюро сообщить что получить незаконный путём денежный средство эксминистр тратить личный нужда коррупционный скандал байтерек ноябрь стать известно тот что национальный бюро противодействие коррупция вестись досудебный расследование отношение топменеджер дочерний компания байтерек подозрение получение взятка этот день информация нацбюро получение очередной взятка сумма миллион тенг быть задержать топменеджер джакупа сария айтимбета денежный средство предназначаться покровительство заключение договор строительство два девятиэтажный жила дом павлодар стоимость миллиард тенг беспрепятственный подписание выполнить работа как пояснить прессслужба антикоррупционный ведомство преступный схема который быть вовлечь предприятие быть распространить объект строительство уральск кокшетау атырау актоба тараз талдыкорган кроме тот неоднократный дача взятка должностной лицо байтерек быть задержать руководитель учредитель сообщение сайт костанай,0
2544,5211,7265, министр инвестиция развитие женис касымбек назначить инвестиционный омбудсмен это свой страница написать директор департамент кадровый работа мир марат игалина инвестиционный омбудсмен возлагаться функция содействие защита право законный интерес инвесторовкасымбек женис махмудуло родиться май год год окончить казахский государственный архитектурностроительный академия архитектордизайнер год окончить евразийский государственный университет имя литр гумилев специальность государственный местный управление кандидат экономический наука тема диссертация государственный регулирование развитие транспортный комплекс республика казахстан год стажер исследователь казгасать год главный специалист темирбанк год начальник отдел комитет антимонопольный политика республика казахстан год директор департамент водный транспорт мтк республика казахстан год директор актауский международный морской торговый порт год вицеминистр транспорт коммуникация республика казахстан год занимать пост ответственный секретарить министерство транспорт коммуникация республика казахстанть год министр транспорт коммуникация республика казахстан переназначить год один заместитель министр инвестиция развитие республика казахстанс июнь год министр инвестиция развитие ркгосударственный международный награда премия почётный звание орден рметюбилейный медаль азастан республикасын туелсздгна астанан жылдыысемья жена касымбек акжан адилхан ребёнок акерке жансай ляйлить мади отец касымбек махмуд базаркул брат касымбек ардак махмудулыпо сообщение сайт,1
2545,5212,7266, возобновить движение поезд прервать сход вагон железнодорожный участок карагандаастать ктжастанакокшетау декабрь интерфаксказахстан движение поезд приостановить вторник сход вагон грузовой состав участок карагандинский отделение железный дорога возобновить сообщить прессслужба нацкомпания казахстан темир ктждлить получение полный текст публикация воспользоваться платный подписка,0
2546,5214,7268, полуторагодовалый девочка остаться живой завал обрушиться дом благодаря казахский колыбель бесику верхний перегородка детский кроватка спасти ребёнок упасть потолок кусок плита колыбель малышок внутри изпод завал вынести сосед руслан бахра приезд спасатель сообщать информбюроприбыть место взрыв врач скора помощь всякий случай госпитализировать ребёнок обследованиять казтрансгаз корреспондент назвать предварительный причина обрушение двухэтажный барак результат который погибнуть мать ребёнок год рождениясо слово хозяин дом разрушить барак проживать два семья квартирант отопительный котёл находиться дом хозяин где не быть никакой разрушение дом хозяин самовольно быть подвести кислородный шланг длина более три метр газовый плита камин предварительный дать взрыв произойти результат скопление газовоздушный смесь нарушение технический условие установка газовый прибор сообщить прессслужба юкоф казтрансгазчеловек изпод завал спасти военнослужащий воинский часть руслан бахра командование региональный командование отстк нацгвардия направить ходатайство поощрение старшинытрагедия произойти ночь январь шымкент улица имя дружба народ результат взрыв газа быть разрушить двухэтажный барак площадь метр завал погибнуть летний сабина орынбаев её полуторагодовалый дочь аружан супруг даурен жумалиев мать асий орынбаев получить различный травма ещё один квартирантка карлыгаш ахановый получить ожог два степень,0
2547,5216,7270, один казахстанский завод утилизация автомобиль вступить строить через полгода сообщить вицеминистр инвестиция развитие альберт писать казтагсейчас идти насколько я знать конкурсный процедура весь отбираться буквально вчера я появиться информация месяц через один завод должный заработать там принцип ничто такой сложный нет заказ оборудование сказать брифинг четверг,1
2548,5219,7273, необходимый срочно обновить железнодорожный парк считать депутат сакен утебаев передавать информбюро депутат мажилиса парламент сакен утебаев пленарный заседание заявить что поезд вагон многий направление износить требовать замена соответствующий запрос направить премьерминистр казахстан депутатский запрос направить премьерминистр сагинтаев поддержка глава государство открытый завод выпуск современный поезд тальго однако поезд сторона атырау алматы аркалык сарыагаша старое такой ситуация другой регион сказать он сакен утебаев обратиться самый перевозчик призвать он заменить старое поезд новое сегодня поезд пример алматы атырау проходить через южный регион кызылорд другой город сожаление вагон очень страшный некачественный они износить просить внести предложение заменить старое поезд новое резюмировать депутат сообщение сайт матрица,1
2549,5222,7276, бауыржан байбек прокатиться новый велосипед алматы такой образ он протестировать новый система который подразумевать себя прокат велосипед один велостанция расположить перед городской акимат всего центральный улица город установить такой станция парк велосипед тот чтобы взять аренда велосипед необходимый приобрести клубный карта оплатить абонентский плат который составлять тенг месяц один полчаса велосипед можно ездить бесплатно следующий полчаса быть стоить тенг часы тенг часы тенг далее,1
2550,5223,7277, подробность громкий дело растрата средство единый накопительный пенсионный фонд раскрыть спецслужба сообщать телеканал они дать председатель правление енпф руслан ерденаесть оказывать влияние подчинённый скорый покупка тысяча облигация компания бузгул аурум начальник управление финансовый риск фонд муса бахт сначала рекомендовать отказаться сомнительный сделка потом неожиданно перестать считать такой инвестирование опасный итог енпф купить ценный бумага миллиард тенг несмотря что директор фирма азат найзагарин предоставить поддельный документ версия деньга попасть карман учредитель бузгул аурум бахытжан кенжебаев четверо подозревать присвоение растрата чужое средство сейчас находиться сизый если они вино быть доказать они мочь попасть тюрьма год виталий мантров фото,0
2552,5225,7279, тамара вааля астан ласть президент казахстан очередной раз напомнить министр финансы бахыт султан что он должность являться защитник деньга поручить не заставлять ведомство конец год осваивать средство забирать большой не давать,0
2553,5226,7280, атырау казинформ начальник железнодорожный станция атырау филиал азастан темр атырауский отделение дорога ергаза жумагул суд признанный виновный злоупотребление должностной полномочие передавать корреспондент миа казинформначальник станция обвиняться статья злоупотребление должностной полномочие незаконный участие предпринимательский деятельность уголовный кодекс число нарушение который совершить жумагул фигурировать отправка вагон груз порт актау без оплата простой также он лично продать партия щебень имя сын участвовать управление организация осуществлять предпринимательский деятельность вопреки запрет установленный закон досудебный расследование жумагул заключить процессуальный соглашение форма сделка признание вино итог суд признать он виновный назначить наказание вид штраф размер один тысяча месячный расчётный показатель сумма миллион тысяча тенг пожизненный лишение право занимать должность государственный служба сообщить прессслужба облсудаисточник,0
2554,5228,7282, просмотр опубликовать сегодня фото открытый источниковказахстанский сфера машиностроение продолжить падение только октябрь быть произвести всего автомобиль стоимость миллиард тенг включая грузовой транспорт автобусный техника что ниже прошлогодний показателяположительный динамик наблюдаться лишь сегмент грузовой транспорт где наблюдаться прирост производство всего быть выпустить грузовой авто автобусовтемп снижение производство сегмент легковой техника октябрь сократиться объём выпуск итог месяц составить легковой авто всего начать год отечественный автосборщик выпустить готовый продукция миллиард тенг сообщить эксперт союз предприятие автомобильный отрасль казавтопромнесмотрить спад дать аналитик вклад предприятие автопром структура республика итог месяц значительно превысить аналогичный показатель такой отрасль как фармацевтический текстильный промышленностьтакж отмечаться что октябрь год быть полностью освоить средство два транш госпрограмма льготный автокредит месяц работа программа банк развитие казахстан быть выдать кредит общий сумма миллиард тенгепо дать аналитик рыночный доля предприятие казахстанский автопром итог отчётный период достигнуть лидировать позиция сегмент автомобиль локальный сборка занимать азия авто реализовать почти тысяча машина костанайский сарыаркаавтопром отгрузить единица доля сегмент далее рейтинг сбыт продукция отечественный автопроизводитель расположиться агромашхолдинг единица единица камазинжиниринг единица семаз единица один пятёрка бренд местный сборка войти,0
2555,5229,7283, президент казахстан нурсултан назарбаев выразить поддержка председатель национальный банка данияр акишев,1
2559,5241,7295, производство бюджетный узбекский седан мочь наладить мощность сарыаркаавтопром костанай руководство состав который входить автомобилестроительный завод сарыаркаавтопром заявить переговоры узбекский компания сборка машина этот марка казахстан планировать бизнесмен наладить производство всего модельный ряд только седан пока неизвестно не менее сообщаться что стоимость последний составить миллион тенг если это оказаться правда перенос сборка казахстан можно считать оправдать ведь сегодняшний день цена импортировать авто колебаться предел тенг один пора собирать автомобиль быть крупноузел метод однако течение два год заводчан намерить наладить мелкоузловой сборка источник,1
2560,5243,7297, реформирование хозяйство пассажирский перевозка быть реализовать пять этап заявить член правление компаниить укрзалзница создать дочерний компания ответственный пассажирский перевозкиукрзалзницякак отметить он интервью газета магистраль создание компания позволить реформировать хозяйство пассажирский перевозка быть реализовать пять этаповпервый этап начаться январь год состоять создание начать функционирование профильный филиалавтор этап предусматривать передача филиал актив обязательство производственный подразделение служба пассажирский перевозка региональный филий пвденнозахдный залзницять третье этап профильный филиал присоединить производственный подразделение остальной региональный филиал также филиал украинский железнодорожный скоростной компаниичетвереть этап предусматривать окончательный разделение вертикаль внутри филиал заключительный пять создание он база частное акционерный общество пассажирский компания укрзалзницть договориться сотрудничество ранее глава правление компания войцех балчун заявить что укрзалзницть должный стабильно выйти прибыль годунапомнить сентябрь это год укрзалзницть объявить технический дефолт год планировать сентябрь год реструктуризировать миллиард грн долг кредитамть февраль год держатель еврооблигация укрзалзница сумма миллион одобрить реструктуризация ценный бумага продление срок они погашение сентябрь год май год кроме тот дата уплата процент перенести март сентябряпо материал магистраль,1
2563,5248,7302, неназванный источник сообщить издание центразия что пятница правоохранительный орган арестовать баглан майлыбаев он недавний время занимать пост заместитель руководитель администрация президент казахстанатакж дать анонимный источник который ссылаться издание произойти задержание ещё несколько сотрудник президентский администрацииим инкриминироваться злоупотребление служебный положение также ряд антикоррупционный стать уголовный кодекс источник не уточнить чем именно идти речь предположить что речь идти хищение миллиард тенг средство республиканский бюджет выделить год проведение политический исторический исследование через один столичный также другой проект другой дать речь идти причастность сотрудник администрация уголовный дело возбудить отношение бывший министр национальный экономика казахстан куандык бишимбаев государственный холдинг байтерек отмечать смиуточняться что официальный комментарий дать тема получить не удаться телефон самый майлыбаев пятница не доступнысый свой сторона заявлять что этот информация требовать подтверждение как сторона национальный бюро противодействие коррупция подтверждение также как опровержение это сообщение не поступать редакция выяснять через свой источник достоверность публикациина если этот факт подтвердиться он стать один весь история казахстан поскольку ни один представитель администрация президент это не терять доверие не попадаться коррупционный преступление январь указ президент баглан майлыбаев освободить должность замруководитель администрация президент он занимать этот пост октябрь год,0
